INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
189046706,2018-10-20,01:09:00,BRONX,50,0,UNKNOWN,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1016550.0,261104.0,40.88329343300006,-73.88319184399995,POINT (-73.88319184399995 40.88329343300006)
78198179,2011-04-12,16:52:00,MANHATTAN,25,0,UNKNOWN,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1001515.0,233286.0,40.80698341800007,-73.93763596099996,POINT (-73.93763596099996 40.80698341800007)
32288649,2007-06-16,14:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,<18,M,BLACK,1000008.8125,192193.796875,40.69419853200003,-73.94317297399994,POINT (-73.94317297399994 40.69419853200003)
250123933,2022-08-25,02:05:00,BRONX,48,0,UNKNOWN,False,45-64,M,WHITE HISPANIC,45-64,M,BLACK,1014890.0,250840.0,40.855122,-73.889239,POINT (-73.889239 40.855122)
187535840,2018-09-12,01:14:00,BROOKLYN,67,0,UNKNOWN,False,25-44,M,BLACK,45-64,M,BLACK,1001561.3125,176604.625,40.65140685700004,-73.93761447999998,POINT (-73.93761447999998 40.65140685700004)
158843092,2016-11-27,18:53:00,QUEENS,113,0,PVT HOUSE,False,18-24,M,BLACK,45-64,M,BLACK,1043584.0,191337.71875,40.69166393900008,-73.78604271999995,POINT (-73.78604271999995 40.69166393900008)
93853479,2013-12-02,15:40:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK HISPANIC,25-44,M,BLACK,999218.0,230194.15625,40.79850134400005,-73.94594018799995,POINT (-73.94594018799995 40.798501344000044)
37505924,2008-01-06,02:48:00,BROOKLYN,75,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1013650.25,180269.515625,40.66143429100004,-73.89403210699999,POINT (-73.89403210699999 40.661434291000035)
80938321,2011-09-28,17:39:00,MANHATTAN,25,0,UNKNOWN,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1001939.625,231216.6875,40.801302884000044,-73.93610756099997,POINT (-73.93610756099997 40.80130288400005)
48304784,2008-07-12,00:30:00,BROOKLYN,90,0,UNKNOWN,True,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,995253.5625,197629.09375,40.70912434000008,-73.96031218499996,POINT (-73.96031218499996 40.70912434000007)
146282287,2015-09-20,01:54:00,BRONX,42,0,MULTI DWELL - APT BUILD,False,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1010751.6875,242585.6875,40.83248555200004,-73.90423403599993,POINT (-73.90423403599993 40.83248555200004)
33413503,2007-07-28,01:35:00,BROOKLYN,67,0,UNKNOWN,False,25-44,M,BLACK,18-24,M,BLACK,997102.1875,172326.109375,40.63967084800004,-73.95369253899997,POINT (-73.95369253899997 40.63967084800004)
136793221,2014-05-17,05:46:00,BROOKLYN,73,0,UNKNOWN,False,25-44,M,BLACK,45-64,M,BLACK,1009474.0,187799.0,40.68211391400007,-73.90905666399993,POINT (-73.90905666399993 40.68211391400007)
71325493,2010-02-13,00:01:00,BROOKLYN,70,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,997702.625,171170.015625,40.63649672600008,-73.95153135299995,POINT (-73.95153135299995 40.636496726000075)
75847102,2010-12-05,00:25:00,BROOKLYN,77,0,GROCERY/BODEGA,False,<18,M,BLACK,<18,M,BLACK,1005903.0,185476.390625,40.67574833300006,-73.92193930999997,POINT (-73.92193930999997 40.67574833300006)
91229006,2013-06-19,18:46:00,BROOKLYN,77,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,45-64,M,BLACK,1000836.125,185082.03125,40.67467684800005,-73.94020707599998,POINT (-73.94020707599998 40.67467684800005)
232390407,2021-08-17,13:00:00,BRONX,41,0,COMMERCIAL BLDG,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1015966.0,235235.0,40.812292824000046,-73.885426178,POINT (-73.885426178 40.812292824000046)
82518240,2012-01-07,10:30:00,BRONX,42,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1012333.625,242547.59375,40.83237610700007,-73.89851765699996,POINT (-73.89851765699996 40.83237610700007)
159203712,2016-12-08,21:15:00,QUEENS,106,0,UNKNOWN,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1035609.9375,190094.078125,40.68830030500004,-73.81480662099993,POINT (-73.81480662099995 40.68830030500004)
64556899,2009-08-09,22:40:00,BROOKLYN,77,0,UNKNOWN,False,25-44,M,BLACK,45-64,M,BLACK,1003508.375,185056.453125,40.67460123300003,-73.93057346899997,POINT (-73.93057346899997 40.67460123300003)
216209200,2020-08-05,20:01:00,QUEENS,104,0,PVT HOUSE,False,18-24,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1010051.25,193909.546875,40.698884287000055,-73.90695199799995,POINT (-73.90695199799995 40.698884287000055)
219293607,2020-10-15,18:06:00,MANHATTAN,28,0,UNKNOWN,False,18-24,M,BLACK,45-64,M,WHITE HISPANIC,997699.625,234324.25,40.809839758000074,-73.95141596499997,POINT (-73.95141596499997 40.80983975800007)
76669080,2011-01-02,02:12:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,989308.25,193690.203125,40.69831840500007,-73.98175956599994,POINT (-73.98175956599994 40.698318405000066)
46849912,2008-05-31,05:06:00,QUEENS,105,0,MULTI DWELL - APT BUILD,False,45-64,M,BLACK,45-64,M,BLACK,1055249.125,188072.578125,40.68261602100006,-73.74401284299995,POINT (-73.74401284299995 40.68261602100006)
239123817,2022-01-13,14:45:00,MANHATTAN,34,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,1001974.0,248722.0,40.849343,-73.935934,POINT (-73.935934 40.849343)
247542078,2022-07-04,15:12:00,QUEENS,105,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,1055110.0,193255.0,40.69683337,-73.74445858,POINT (-73.74445858 40.69683337)
86415278,2012-08-23,13:22:00,BRONX,44,0,UNKNOWN,True,45-64,M,BLACK,25-44,M,BLACK,1004885.6875,240825.34375,40.82766956700005,-73.92543701999993,POINT (-73.92543701999995 40.827669567000044)
243115070,2022-04-04,14:03:00,BROOKLYN,68,0,GAS STATION,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,978015.0,171958.0,40.638659,-74.022462,POINT (-74.022462 40.638659)
84243697,2012-04-17,01:09:00,BRONX,46,0,UNKNOWN,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1009206.375,250494.140625,40.85419643500006,-73.90978879699996,POINT (-73.90978879699998 40.85419643500006)
89238891,2013-02-20,00:30:00,BROOKLYN,71,0,UNKNOWN,True,18-24,M,BLACK,25-44,M,BLACK,1003694.9375,182268.75,40.66694920500004,-73.92990893699994,POINT (-73.92990893699994 40.66694920500004)
78997263,2011-05-27,23:11:00,BROOKLYN,61,0,UNKNOWN,True,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,992439.875,159470.71875,40.60439101700007,-73.97050733999998,POINT (-73.97050733999998 40.60439101700007)
51724138,2008-09-28,03:35:00,BRONX,43,0,UNKNOWN,True,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1017771.6875,240710.28125,40.82731424900004,-73.87887571999994,POINT (-73.87887571999994 40.82731424900004)
217495446,2020-09-04,20:51:00,BRONX,44,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006490.0,244533.0,40.83784212100005,-73.91962775199994,POINT (-73.91962775199994 40.83784212100005)
33478089,2007-07-30,22:20:00,BROOKLYN,70,0,UNKNOWN,True,25-44,M,BLACK,25-44,F,BLACK,995793.0,173152.0,40.64193954300004,-73.95840837999998,POINT (-73.95840837999998 40.641939543000035)
235913273,2021-11-05,01:30:00,BRONX,48,0,MULTI DWELL - APT BUILD,True,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1017013.0,244932.0,40.83890449000006,-73.88159650399997,POINT (-73.88159650399997 40.83890449000006)
173354054,2018-01-06,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,18-24,M,WHITE HISPANIC,45-64,F,WHITE HISPANIC,1024405.4375,267089.9375,40.89969067200008,-73.85474761799996,POINT (-73.85474761799998 40.89969067200008)
69379175,2009-12-29,14:00:00,BROOKLYN,62,0,JEWELRY STORE,False,18-24,M,BLACK,<18,M,BLACK,985039.6875,159310.0625,40.60395379700003,-73.997157567,POINT (-73.99715756699999 40.60395379700003)
15400546,2006-05-11,08:08:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1017482.375,180449.03125,40.66191346900007,-73.88021884699998,POINT (-73.88021884699998 40.66191346900007)
165264181,2017-05-28,21:45:00,BRONX,40,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1005207.0,233367.0,40.80719775400007,-73.92429928699994,POINT (-73.92429928699994 40.80719775400007)
214612429,2020-06-26,01:43:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,999281.6875,192768.875,40.69577825400006,-73.94579380499994,POINT (-73.94579380499994 40.69577825400006)
198705943,2019-06-19,10:40:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,984074.9375,198250.6875,40.71083730700008,-74.00063290399999,POINT (-74.00063290399999 40.71083730700008)
153406512,2016-05-25,18:13:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,BLACK,1036657.9375,205760.28125,40.73129408100005,-73.81090578999994,POINT (-73.81090578999994 40.731294081000044)
62060279,2009-05-24,16:13:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK,1023013.375,262080.3125,40.88594708000005,-73.85981210199996,POINT (-73.85981210199998 40.88594708000005)
33478091,2007-07-30,22:14:00,BROOKLYN,73,0,UNKNOWN,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1009370.0,180064.0,40.660883375000026,-73.90946045899993,POINT (-73.90946045899994 40.660883375000026)
165252468,2017-05-27,14:40:00,STATEN ISLAND,120,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,952517.0,172394.578125,40.63981125300006,-74.11434180999998,POINT (-74.11434180999998 40.63981125300006)
86870746,2012-09-22,01:30:00,QUEENS,103,0,BAR/NIGHT CLUB,False,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1036604.3125,195166.5625,40.70221724200008,-73.81118166699997,POINT (-73.81118166699997 40.702217242000074)
201483469,2019-08-22,19:40:00,QUEENS,113,0,PVT HOUSE,False,45-64,M,BLACK,25-44,M,BLACK,1049842.125,182563.765625,40.66753734200006,-73.76356138899996,POINT (-73.76356138899996 40.66753734200006)
137375509,2014-06-23,02:45:00,BROOKLYN,70,0,UNKNOWN,False,18-24,M,BLACK,<18,M,BLACK,996188.875,172233.3125,40.63941741800005,-73.95698354299996,POINT (-73.95698354299998 40.63941741800005)
219975711,2020-10-31,19:04:00,MANHATTAN,28,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,<18,F,BLACK,998271.0,231591.09375,40.802337109000064,-73.94935763499996,POINT (-73.94935763499996 40.802337109000064)
37232002,2007-12-23,06:29:00,BROOKLYN,79,0,UNKNOWN,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,999634.0,190253.0,40.688872153000034,-73.94452903199993,POINT (-73.94452903199993 40.688872153000034)
87865309,2012-11-27,19:30:00,MANHATTAN,25,0,UNKNOWN,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1001561.8125,230531.125,40.799421951000056,-73.93747396499998,POINT (-73.93747396499998 40.799421951000056)
56422560,2009-02-08,03:45:00,BRONX,44,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,45-64,M,BLACK HISPANIC,1007072.3125,239961.390625,40.82529288300003,-73.91753887099996,POINT (-73.91753887099998 40.82529288300003)
67872787,2009-11-16,22:15:00,MANHATTAN,33,0,UNKNOWN,False,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1001494.0,248376.0,40.84840119800003,-73.93767303599996,POINT (-73.93767303599998 40.84840119800003)
23678696,2006-08-02,15:20:00,MANHATTAN,33,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1001936.0,245282.0,40.83990820100007,-73.93608358699998,POINT (-73.93608358699998 40.83990820100007)
79726453,2011-07-10,02:00:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,<18,M,BLACK,1024024.0,262262.5625,40.88644280100005,-73.85615606,POINT (-73.85615605999999 40.886442801000044)
91177905,2013-06-15,21:39:00,STATEN ISLAND,120,2,UNKNOWN,False,18-24,M,BLACK,<18,M,BLACK,960238.0,173392.0,40.64257326000006,-74.08652506899993,POINT (-74.08652506899995 40.64257326000006)
34098089,2007-08-31,20:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,25-44,M,BLACK,1006529.125,249244.84375,40.85077464900007,-73.91947070299993,POINT (-73.91947070299994 40.85077464900007)
76051763,2010-12-19,00:52:00,MANHATTAN,25,0,UNKNOWN,False,<18,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,999154.75,230606.265625,40.79963257900005,-73.94616771899997,POINT (-73.94616771899996 40.79963257900005)
67896370,2009-11-16,20:28:00,BRONX,48,0,UNKNOWN,False,<18,M,BLACK,45-64,F,BLACK HISPANIC,1015216.25,247321.234375,40.845468719000046,-73.88807888999997,POINT (-73.88807888999997 40.84546871900005)
74429455,2010-09-01,13:00:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1009373.6875,235405.5,40.81278200500003,-73.90924050299996,POINT (-73.90924050299998 40.81278200500003)
29024304,2007-05-14,20:30:00,BROOKLYN,75,0,UNKNOWN,False,18-24,M,BLACK,25-44,M,BLACK,1017785.0,184510.90625,40.67306126200003,-73.87910786399993,POINT (-73.87910786399993 40.67306126200003)
240438094,2022-02-10,14:28:00,BROOKLYN,67,0,LIQUOR STORE,False,18-24,M,BLACK,18-24,M,BLACK,1007548.0,179060.0,40.658126,-73.916026,POINT (-73.916026 40.658126)
72238265,2010-04-15,18:56:00,BROOKLYN,84,0,UNKNOWN,False,45-64,M,WHITE HISPANIC,45-64,M,BLACK,988897.4375,192615.234375,40.695368090000045,-73.98324184599994,POINT (-73.98324184599994 40.695368090000045)
78380446,2011-04-23,16:25:00,BROOKLYN,67,0,PVT HOUSE,False,18-24,F,BLACK,25-44,M,BLACK,1002048.1875,173926.109375,40.64405394600004,-73.93586693499998,POINT (-73.93586693499998 40.64405394600004)
33047083,2007-07-12,14:47:00,BRONX,45,0,MULTI DWELL - APT BUILD,True,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1029434.0,244768.59375,40.83840117200003,-73.836708403,POINT (-73.83670840299999 40.83840117200003)
201089982,2019-08-13,23:49:00,BROOKLYN,62,0,UNKNOWN,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,988770.25,161130.0625,40.60894820900006,-73.98372160599997,POINT (-73.98372160599996 40.60894820900006)
84804943,2012-05-17,15:14:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1000552.5,225906.625,40.78673086700008,-73.94113066399996,POINT (-73.94113066399996 40.786730867000074)
92837561,2013-09-29,15:49:00,BROOKLYN,79,0,UNKNOWN,False,<18,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,999069.9375,193133.46875,40.69677933600008,-73.94655661999997,POINT (-73.94655661999997 40.69677933600008)
75330410,2010-10-28,23:46:00,BRONX,47,0,GAS STATION,False,25-44,M,BLACK,25-44,M,BLACK,1030224.625,255601.390625,40.86812984900007,-73.83377683699997,POINT (-73.83377683699996 40.86812984900007)
152053816,2016-04-12,11:02:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,BLACK,1044820.9375,156440.296875,40.59586993600004,-73.78189565399998,POINT (-73.78189565399998 40.59586993600004)
141592103,2015-03-23,17:10:00,BROOKLYN,70,0,UNKNOWN,False,<18,M,BLACK,18-24,M,BLACK HISPANIC,996375.0,177931.0,40.65505608700005,-73.95630266099994,POINT (-73.95630266099994 40.65505608700005)
138265228,2014-08-17,23:35:00,BROOKLYN,71,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,998458.25,181209.53125,40.664051836000056,-73.94878767399997,POINT (-73.94878767399996 40.664051836000056)
184058460,2018-06-17,03:47:00,MANHATTAN,6,0,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,M,BLACK,984234.4375,204728.328125,40.728616876000046,-74.00005759799996,POINT (-74.00005759799996 40.728616876000046)
93031136,2013-10-10,01:50:00,BROOKLYN,78,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,988789.4375,188204.671875,40.68326216400004,-73.98363428699997,POINT (-73.98363428699997 40.68326216400004)
166352785,2017-06-23,04:40:00,BROOKLYN,75,0,UNKNOWN,True,25-44,M,BLACK,18-24,F,BLACK,1017382.75,181173.234375,40.663901618000075,-73.88057437599997,POINT (-73.88057437599997 40.66390161800007)
90699334,2013-05-18,00:04:00,MANHATTAN,6,0,UNKNOWN,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,984590.5,206429.640625,40.733286556000046,-73.99877283699993,POINT (-73.99877283699993 40.73328655600005)
167036161,2017-07-14,03:26:00,BROOKLYN,70,0,UNKNOWN,True,25-44,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER,993625.0,177253.0,40.653198462000034,-73.96621466699997,POINT (-73.96621466699997 40.653198462000034)
25250528,2006-11-12,01:32:00,QUEENS,102,0,SOCIAL CLUB/POLICY LOCATI,False,18-24,M,BLACK,18-24,M,BLACK,1033908.9375,194043.140625,40.69914925300003,-73.82091099599995,POINT (-73.82091099599995 40.69914925300003)
65260417,2009-08-30,23:37:00,BRONX,42,0,UNKNOWN,True,18-24,M,BLACK,18-24,M,BLACK,1011032.5,243675.875,40.83547695400006,-73.90321493099998,POINT (-73.90321493099998 40.83547695400006)
216796484,2020-08-19,15:53:00,BROOKLYN,70,0,UNKNOWN,True,18-24,M,BLACK,25-44,M,BLACK,994883.375,177410.8125,40.653630202000045,-73.96167933199996,POINT (-73.96167933199996 40.653630202000045)
166886663,2017-07-09,00:09:00,BRONX,44,0,UNKNOWN,False,25-44,M,BLACK,18-24,M,BLACK,1008646.75,242366.875,40.83189104000007,-73.91184130099998,POINT (-73.91184130099998 40.83189104000007)
214183640,2020-06-12,18:20:00,QUEENS,105,0,COMMERCIAL BLDG,False,25-44,M,BLACK,25-44,M,WHITE,1058615.375,202068.25,40.72100304800006,-73.73172129999993,POINT (-73.73172129999995 40.72100304800006)
80572285,2011-09-02,19:31:00,BRONX,48,0,UNKNOWN,False,25-44,M,BLACK,<18,M,BLACK,1014264.6875,246820.453125,40.84409750800006,-73.89152039799995,POINT (-73.89152039799995 40.84409750800006)
62122831,2009-05-25,01:30:00,BRONX,44,0,UNKNOWN,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1007374.0,244940.0,40.83895694700004,-73.91643164099997,POINT (-73.91643164099997 40.83895694700004)
254701469,2022-11-27,00:51:00,BROOKLYN,83,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,<18,F,BLACK,1006631.0,192819.0,40.695894,-73.919288,POINT (-73.919288 40.695894)
81213726,2011-10-16,02:04:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,18-24,M,WHITE HISPANIC,990397.9375,204360.78125,40.72760591300005,-73.97782001599995,POINT (-73.97782001599995 40.72760591300005)
60405702,2009-04-08,14:25:00,BROOKLYN,66,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,986624.4375,172810.71875,40.64101000200003,-73.99144571599999,POINT (-73.99144571599999 40.64101000200003)
250864171,2022-09-09,13:05:00,BROOKLYN,60,0,UNKNOWN,False,<18,M,BLACK,<18,M,WHITE HISPANIC,993250.0,150726.0,40.58037949,-73.96760006,POINT (-73.96760006 40.58037949)
64169807,2009-07-27,18:32:00,BRONX,48,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1014739.0,248467.0,40.84861516800004,-73.88979862299993,POINT (-73.88979862299993 40.84861516800004)
81261180,2011-10-18,16:20:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,False,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1004753.4375,194222.125,40.69975610100005,-73.92605702899994,POINT (-73.92605702899994 40.69975610100005)
38769796,2008-01-30,23:08:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,938876.625,169548.3125,40.63193949600003,-74.16347158399998,POINT (-74.16347158399998 40.63193949600003)
68444178,2009-12-02,01:09:00,QUEENS,113,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1049149.5,195182.234375,40.70217714300002,-73.765936545,POINT (-73.76593654499999 40.70217714300003)
81652626,2011-11-10,10:06:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,18-24,M,WHITE,995619.25,190845.59375,40.69050475300003,-73.95900462099996,POINT (-73.95900462099996 40.69050475300003)
34010732,2007-08-26,03:45:00,MANHATTAN,25,0,BAR/NIGHT CLUB,False,18-24,M,BLACK,18-24,M,BLACK,1001507.9375,232696.421875,40.80536520200008,-73.93766298699995,POINT (-73.93766298699995 40.805365202000075)
23934577,2006-08-18,15:34:00,BROOKLYN,75,0,UNKNOWN,True,18-24,M,BLACK,<18,M,BLACK,1017141.0,183798.0,40.67110691100004,-73.88143295699997,POINT (-73.88143295699996 40.67110691100004)
240254036,2022-02-07,16:10:00,BRONX,40,0,UNKNOWN,True,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1008035.0,232384.0,40.804487,-73.914084,POINT (-73.914084 40.804487)
23549341,2006-07-26,00:49:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,18-24,M,BLACK,1008349.375,186173.21875,40.67765464800004,-73.91311729499995,POINT (-73.91311729499995 40.67765464800004)
166966872,2017-07-12,11:31:00,BRONX,44,0,UNKNOWN,False,45-64,M,BLACK,25-44,M,BLACK,1008897.0,241995.578125,40.83087124200006,-73.91093836299996,POINT (-73.91093836299996 40.83087124200006)
248540223,2022-07-25,17:51:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK,1004234.0,186461.0,40.678448,-73.927951,POINT (-73.927951 40.678448)
44515781,2008-03-14,15:00:00,BROOKLYN,73,0,UNKNOWN,False,25-44,M,BLACK,<18,F,BLACK,1008276.0,183623.0,40.670655072000045,-73.91339091999998,POINT (-73.91339091999998 40.670655072000045)
245824160,2022-05-28,23:25:00,BROOKLYN,81,0,UNKNOWN,True,25-44,M,BLACK,45-64,M,BLACK,1004384.0,187806.0,40.682139,-73.927407,POINT (-73.927407 40.682139)
44576544,2008-03-15,16:43:00,BROOKLYN,73,0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1009166.5625,184322.90625,40.67257369600002,-73.910177977,POINT (-73.91017797699999 40.67257369600003)
197293451,2019-05-16,19:26:00,BROOKLYN,77,0,UNKNOWN,True,18-24,M,BLACK,25-44,M,BLACK,999271.5625,185194.375,40.67498800000004,-73.94584720299997,POINT (-73.94584720299997 40.67498800000004)
246902221,2022-06-20,00:41:00,STATEN ISLAND,120,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,961180.0,173006.0,40.641509,-74.083128,POINT (-74.083128 40.641509)
234268729,2021-09-29,12:50:00,BRONX,48,0,UNKNOWN,True,18-24,M,BLACK,<18,M,BLACK HISPANIC,1016838.0,250252.0,40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
161767501,2017-02-08,18:39:00,BROOKLYN,62,0,PVT HOUSE,True,25-44,F,BLACK,65+,M,WHITE,980669.875,161267.546875,40.609326004000025,-74.01289545499996,POINT (-74.01289545499998 40.609326004000025)
229188687,2021-06-05,21:30:00,QUEENS,101,0,PVT HOUSE,False,25-44,M,BLACK,25-44,M,BLACK,1046325.0,156118.0,40.59497489300003,-73.77648276299993,POINT (-73.77648276299993 40.59497489300003)
23749367,2006-08-06,14:10:00,QUEENS,103,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,BLACK,1041749.0,196938.0,40.70704747500002,-73.79261190399995,POINT (-73.79261190399995 40.707047475000024)
66027258,2009-09-22,15:22:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1007037.3125,235668.96875,40.81351148700002,-73.91767990999993,POINT (-73.91767990999995 40.81351148700003)
155890467,2016-08-17,21:20:00,BRONX,44,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,<18,M,BLACK,1008787.3125,243961.015625,40.83626610600004,-73.91132753399995,POINT (-73.91132753399995 40.83626610600004)
81778269,2011-11-18,15:03:00,BROOKLYN,69,0,UNKNOWN,True,18-24,M,BLACK,18-24,M,BLACK,1008203.625,170124.796875,40.63360565100004,-73.91369975899994,POINT (-73.91369975899994 40.63360565100004)
252329881,2022-10-10,16:45:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1008463.0,177286.0,40.653253,-73.912735,POINT (-73.912735 40.653253)
161644002,2017-02-04,17:03:00,QUEENS,113,0,UNKNOWN,False,18-24,F,BLACK,25-44,M,BLACK,1050733.0,191566.0,40.692239702000045,-73.76026125599996,POINT (-73.76026125599998 40.69223970200005)
166886659,2017-07-07,05:30:00,MANHATTAN,26,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,BLACK,997128.875,237011.671875,40.81721683300003,-73.95347258799995,POINT (-73.95347258799995 40.81721683300003)
156246001,2016-08-27,03:08:00,BRONX,41,0,UNKNOWN,False,18-24,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,1013480.875,239485.90625,40.82396893200007,-73.89438526399994,POINT (-73.89438526399994 40.82396893200007)
143560606,2015-06-09,08:45:00,BROOKLYN,69,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1011312.875,169770.421875,40.63262401400005,-73.90249897999996,POINT (-73.90249897999996 40.632624014000044)
91963083,2013-08-03,05:10:00,QUEENS,103,0,UNKNOWN,True,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1040337.0625,196999.8125,40.70722619800006,-73.79770399999995,POINT (-73.79770399999995 40.70722619800006)
72986408,2010-06-01,02:00:00,BRONX,49,0,UNKNOWN,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1021958.1875,252792.640625,40.860459871000046,-73.86368049599997,POINT (-73.86368049599997 40.860459871000046)
59660236,2009-03-17,16:01:00,BROOKLYN,77,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,BLACK,993973.9375,184838.84375,40.674019550000025,-73.96494618299994,POINT (-73.96494618299994 40.674019550000025)
